student_id,first_name,middle_name,last_name,gender,date_of_birth,admission_date,class_level,study_group,attendance,disciplinary_count,suspension_count,family_income_level,daily_study_hours,daily_gaming_hours,computers_at_home,smartphone,has_job,mother_occupation,father_occupation,Agriculture,Geography,French,Economics,Biology,Igbo,History,Physics,Chemistry,Further Mathematics,Civic Education,Computer Science,Hausa,English Language,Government,Mathematics,Yoruba,Literature in English
ALA-202408171367,Ifeoma,Chinwe,Oludipe,F,2010-06-30,2024-08-17,11,Arts,86.3,0,0,Low,2-3 Hours,0-1 Hour,2,Yes,No,Painter,Professor,100,,,89,,,100,,,,100,,17,61,100,49,,100
ALA-202408091368,Idris,Adewale,Adewale,M,2008-03-19,2024-08-09,11,Science,91.0,0,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,Store Manager,Painter,66,100,,,64,,,100,80,100,,100,,85,,88,,
ALA-202408151369,Adebayo,,Okonkwo,M,2009-11-15,2024-08-15,11,Arts,90.2,0,0,Low,0-1 Hour,1-2 Hours,1,Yes,No,IT Specialist,Security Guard,100,,100,45,,,0,,,,100,,45,97,55,100,,51
ALA-202407301370,Olanrewaju,Bello,Okonkwo,M,2008-10-22,2024-07-30,11,Arts,88.1,1,0,Low,1-2 Hours,More than 3 hours,1,Yes,No,At home,Pastor/Imam,80,,100,90,,,83,,,,63,,72,100,39,49,,30
ALA-202309181371,Damilola,Folake,Okafor,M,2007-05-25,2023-09-18,11,Arts,85.5,0,0,High,More than 3 hours,More than 3 hours,1,Yes,No,Lawyer,Shopkeeper,80,,,59,,,71,,,,32,,34,99,75,70,,89
ALA-202309241372,Olufemi,Emeka,Yusuf,M,2006-03-25,2023-09-24,11,Science,90.5,0,0,High,2-3 Hours,2-3 Hours,1,Yes,No,Civil Servant,Painter,76,81,,,38,,,42,31,100,,100,,100,,85,,
ALA-202407121373,Ikenna,Chinwe,Abdullahi,M,2008-03-08,2024-07-12,11,Science,87.2,3,1,Upper Middle,1-2 Hours,More than 3 hours,2,Yes,No,Electrician,Artist,0,90,,,65,,,72,78,71,,91,,61,,100,,
ALA-202408021374,Omolara,,Adesina,F,2007-12-24,2024-08-02,11,Science,84.3,0,0,Low,1-2 Hours,2-3 Hours,4,Yes,No,Barber/Hairdresser,Chef,76,29,,,65,,,58,100,86,,85,,87,,100,,
ALA-202307151375,Omolara,,Usman,F,2008-09-18,2023-07-15,11,Science,88.7,0,0,Low,More than 3 hours,2-3 Hours,0,Yes,No,Construction Worker,Farmer,79,49,,,100,,,100,86,48,,29,,100,,100,,
ALA-202308041376,Precious,,Bello,F,2007-03-30,2023-08-04,11,Science,90.3,1,0,High,2-3 Hours,0-1 Hour,2,Yes,No,Market Trader,Journalist,66,100,,,100,,,92,100,91,,37,,36,,95,,
ALA-202308041377,Kelechi,Oluwafemi,Olanrewaju,M,2007-04-11,2023-08-04,11,Arts,82.6,1,0,Lower Middle,More than 3 hours,2-3 Hours,0,Yes,No,Fisherman,Construction Worker,97,,,8,,,100,,,,8,,35,100,67,59,,6
ALA-202408311378,Adebayo,Chinwe,Njoku,M,2007-01-09,2024-08-31,11,Arts,85.7,0,0,Upper Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,Fisherman,69,,,58,,,73,,,,27,,100,81,67,100,,100
ALA-202409291379,Olamide,Abiodun,Bello,M,2007-07-15,2024-09-29,11,Science,93.1,1,0,Upper Middle,1-2 Hours,0-1 Hour,0,Yes,No,Artist,Tailor,87,53,,,100,,,100,79,100,,50,,100,,100,,
ALA-202307071380,Adebisi,,Adewale,M,2009-01-03,2023-07-07,11,Science,90.0,0,0,Low,1-2 Hours,0-1 Hour,4,Yes,No,Pharmacist,Carpenter,30,100,,,62,,,38,100,100,,100,,39,,30,,
ALA-202408121381,Ebele,,Chukwuma,F,2008-05-19,2024-08-12,11,Science,92.8,1,1,Lower Middle,1-2 Hours,0-1 Hour,1,No,No,At home,Driver,100,90,,,79,,,50,14,100,,71,,100,,100,,
ALA-202409151382,Babatunde,,Eze,M,2004-11-16,2024-09-15,11,Science,93.6,0,0,High,1-2 Hours,1-2 Hours,1,Yes,No,Nurse,Doctor,0,100,,,76,,,52,100,100,,97,,96,,100,,
ALA-202408091383,Ikenna,Chinwe,Eze,M,2007-03-17,2024-08-09,11,Science,83.5,0,0,Upper Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,Engineer,90,100,,,100,,,100,100,16,,58,,42,,42,,
ALA-202408281384,Tunde,Ngozi,Ahmed,M,2008-04-25,2024-08-28,11,Science,87.3,0,0,Lower Middle,0-1 Hour,0-1 Hour,4,Yes,No,Pastor/Imam,Contractor,100,100,,,49,,,61,100,39,,56,,100,,69,,
ALA-202309031385,Abdul,,Adeniyi,M,2008-12-04,2023-09-03,11,Science,88.8,1,1,Lower Middle,2-3 Hours,0-1 Hour,1,Yes,No,Chef,Teacher,48,33,,,100,,,100,70,93,,100,,100,,100,,
ALA-202309051386,Chinwe,Tunde,Adegoke,F,2006-11-19,2023-09-05,11,Science,76.2,0,0,Lower Middle,1-2 Hours,2-3 Hours,2,Yes,No,Civil Servant,Mechanic,100,81,,,100,,,13,62,100,,47,,100,,100,,
ALA-202307111387,Gbenga,Onyeka,Chukwuma,M,2007-09-28,2023-07-11,11,Arts,84.2,0,0,Upper Middle,1-2 Hours,1-2 Hours,0,Yes,No,Electrician,Construction Worker,100,,,96,,,43,,,,100,,100,51,30,49,,100
ALA-202408261388,Ngozi,Tunde,Aliyu,F,2010-06-17,2024-08-26,11,Arts,89.7,2,0,Upper Middle,0-1 Hour,0-1 Hour,2,Yes,No,Chef,Market Trader,87,,,100,,,75,,,,82,,,77,59,57,62,100
ALA-202409141389,Aisha,Abdul,Yusuf,F,2007-05-20,2024-09-14,11,Science,95.3,1,0,Low,1-2 Hours,2-3 Hours,1,Yes,No,Plumber,Civil Servant,89,100,,,100,,,100,100,82,,100,,26,,27,,
ALA-202309081390,Adewale,Chinwe,Nduka,M,2009-01-21,2023-09-08,11,Arts,95.2,0,0,Lower Middle,0-1 Hour,0-1 Hour,0,No,No,Plumber,Musician,91,,,80,,,100,,,,100,,27,100,100,81,53,83
ALA-202308241391,Adebayo,Ngozi,Abdullahi,M,2007-12-21,2023-08-24,11,Arts,93.3,0,0,Upper Middle,1-2 Hours,1-2 Hours,2,Yes,No,Pastor/Imam,Barber/Hairdresser,100,,,83,,49,20,,,,32,,,100,72,100,,100
ALA-202309141392,Olufemi,,Ismail,M,2009-04-27,2023-09-14,11,Science,87.7,0,0,Low,1-2 Hours,0-1 Hour,1,No,No,Plumber,Architect,28,57,,,60,,,100,32,100,,91,,62,,100,,
ALA-202309161393,Kelechi,Folake,Nwachukwu,M,2007-10-03,2023-09-16,11,Science,90.5,1,0,Lower Middle,More than 3 hours,1-2 Hours,4,Yes,No,Construction Worker,At home,76,55,,,100,,,60,100,76,,87,,76,,100,,
ALA-202409051394,Olanrewaju,,Hassan,M,2009-06-30,2024-09-05,11,Science,87.7,0,0,Lower Middle,0-1 Hour,0-1 Hour,1,Yes,No,Business Owner,Banker,53,100,,,84,,,46,64,42,,89,,85,,100,,
ALA-202407181395,Ogechi,Ngozi,Onwuka,F,2010-11-12,2024-07-18,11,Science,86.0,0,0,Low,2-3 Hours,0-1 Hour,2,Yes,No,Engineer,Secretary,77,35,,,77,,,72,38,67,,100,,69,,100,,
ALA-202309111396,Omolara,,Chukwuma,F,2009-04-15,2023-09-11,11,Arts,87.3,0,0,Upper Middle,0-1 Hour,1-2 Hours,1,Yes,No,Accountant,Market Trader,25,,,9,,,100,,,,38,,,40,100,45,,84
ALA-202407241397,Amina,Segun,Eze,F,2007-01-15,2024-07-24,11,Science,87.7,1,0,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,Chef,Musician,100,93,,,65,,,34,100,15,,17,,100,,92,,
ALA-202409281398,Idris,,Obasanjo,M,2009-10-02,2024-09-28,11,Science,80.2,0,0,Upper Middle,2-3 Hours,0-1 Hour,0,Yes,No,Professor,Lawyer,100,100,,,74,,,9,100,100,,100,,100,,100,,
ALA-202408161399,Obinna,Chidi,Abubakar,M,2007-06-17,2024-08-16,11,Arts,82.7,0,0,Upper Middle,0-1 Hour,1-2 Hours,3,Yes,No,At home,Pharmacist,100,,72,44,,,100,,,,100,,31,100,0,100,,10
ALA-202409191400,Titilayo,Oluseyi,Mohammed,F,2009-04-22,2024-09-19,11,Arts,80.3,2,0,Lower Middle,More than 3 hours,1-2 Hours,1,Yes,No,Police Officer,Engineer,41,,,99,,,97,,,,58,,,60,46,100,60,92
ALA-202407171401,Segun,,Adeniyi,M,2006-11-27,2024-07-17,11,Arts,85.1,2,1,Lower Middle,1-2 Hours,More than 3 hours,1,No,No,Artist,Farmer,87,,,78,,,88,,,,12,,,51,13,100,,70
ALA-202307211402,Ogechi,Onyeka,Nduka,F,2009-10-05,2023-07-21,11,Arts,93.6,1,0,Upper Middle,0-1 Hour,1-2 Hours,0,No,No,Banker,Doctor,50,,,56,,,91,,,,100,,,24,84,89,,52
ALA-202408291403,Onyeka,Oluwafemi,Onwuka,M,2010-08-18,2024-08-29,11,Arts,100.0,0,0,Low,1-2 Hours,0-1 Hour,2,Yes,No,Doctor,Business Owner,79,,,100,,,88,,,,100,,,0,100,18,,100
ALA-202409121404,Funmilayo,Chima,Ismail,F,2009-08-03,2024-09-12,11,Science,93.5,0,0,High,More than 3 hours,1-2 Hours,1,Yes,No,At home,Business Owner,100,100,,,53,,,100,76,81,,100,,0,,100,,
ALA-202409121405,Halima,,Mohammed,F,2007-03-24,2024-09-12,11,Arts,88.5,1,0,Lower Middle,More than 3 hours,0-1 Hour,3,Yes,No,Secretary,Doctor,67,,,75,,45,61,,,,60,,,100,80,84,,96
ALA-202308131406,Chioma,Onyeka,Ogunleye,F,2007-10-25,2023-08-13,11,Science,84.0,0,0,Lower Middle,0-1 Hour,More than 3 hours,0,Yes,No,At home,Police Officer,73,92,,,47,,,100,87,100,,65,,100,,74,,
ALA-202307141407,Olamide,Onyeka,Lawal,M,2009-03-19,2023-07-14,11,Science,86.3,0,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,Driver,Store Manager,22,26,,,100,,,100,100,100,,100,,100,,67,,
ALA-202407021408,Babatunde,Adewale,Okoro,M,2009-08-31,2024-07-02,11,Science,91.1,0,0,Lower Middle,1-2 Hours,1-2 Hours,1,Yes,No,Painter,Pharmacist,65,100,,,81,,,100,45,94,,80,,100,,86,,
ALA-202409121409,Nneka,,Oludipe,F,2009-05-01,2024-09-12,11,Arts,88.2,0,0,Low,2-3 Hours,More than 3 hours,0,Yes,No,Accountant,Police Officer,54,,,100,,,75,,,,100,,23,65,88,100,,90
ALA-202408101410,Tunde,Bello,Ismail,M,2008-09-16,2024-08-10,11,Science,88.2,2,0,Low,1-2 Hours,0-1 Hour,0,Yes,No,At home,Civil Servant,82,100,,,100,,,38,58,100,,30,,62,,89,,
ALA-202308021411,Olufemi,Segun,Amadi,M,2007-12-01,2023-08-02,11,Science,91.2,0,0,Upper Middle,1-2 Hours,0-1 Hour,2,Yes,No,Pharmacist,Plumber,100,100,,,21,,,82,84,13,,61,,70,,100,,
ALA-202407121412,Samuel,Segun,Okoye,M,2010-12-20,2024-07-12,11,Arts,93.2,2,0,Upper Middle,0-1 Hour,1-2 Hours,0,Yes,No,Electrician,Plumber,71,,40,69,,,100,,,,100,,,77,97,58,,100
ALA-202407211413,Adekunle,Segun,Mohammed,M,2009-07-06,2024-07-21,11,Science,80.6,3,0,High,2-3 Hours,0-1 Hour,0,Yes,No,Accountant,Chef,56,77,,,5,,,46,95,73,,43,,100,,77,,
ALA-202409141414,Abdul,Emeka,Ismail,M,2008-01-26,2024-09-14,11,Arts,88.9,0,0,High,1-2 Hours,1-2 Hours,1,Yes,No,Sales Representative,Shopkeeper,78,,,92,,,60,,,,100,,,23,100,93,61,100
ALA-202409141415,Omolara,Chibuike,Adesina,F,2006-05-30,2024-09-14,11,Arts,94.0,0,0,High,More than 3 hours,2-3 Hours,1,Yes,No,Secretary,IT Specialist,50,,,100,,,47,,,,64,,,100,100,100,,100
ALA-202408081416,Olufemi,Folake,Nduka,M,2007-03-19,2024-08-08,11,Science,98.2,0,0,High,0-1 Hour,0-1 Hour,1,Yes,No,Sales Representative,Accountant,99,66,,,81,,,100,100,34,,100,,89,,35,,
ALA-202409101417,Oluwaseyi,,Adeyemi,F,2008-11-22,2024-09-10,11,Science,92.5,3,0,Lower Middle,0-1 Hour,2-3 Hours,1,Yes,No,Carpenter,Restaurant Owner,100,100,,,34,,,78,79,87,,37,,95,,0,,
ALA-202308021418,Uche,Chukwu,Okoro,M,2007-01-12,2023-08-02,11,Arts,88.6,0,0,Upper Middle,More than 3 hours,2-3 Hours,1,Yes,No,Real Estate Agent,Restaurant Owner,90,,55,66,,,59,,,,69,,91,100,77,88,,95
ALA-202307131419,Victoria,Chukwu,Abubakar,F,2006-10-14,2023-07-13,11,Science,90.1,1,1,Low,1-2 Hours,0-1 Hour,2,Yes,No,Plumber,Contractor,100,20,,,100,,,100,100,100,,54,,18,,73,,
ALA-202409071420,Rasheedat,,Musa,F,2010-09-29,2024-09-07,11,Arts,76.2,0,0,Upper Middle,2-3 Hours,1-2 Hours,0,Yes,No,IT Specialist,Electrician,100,,,72,,,92,,,,100,,,95,88,100,,93
ALA-202308191421,Bunmi,Chukwu,Okonkwo,F,2007-12-27,2023-08-19,11,Science,86.2,0,0,Low,2-3 Hours,1-2 Hours,2,Yes,No,Police Officer,Musician,100,100,,,100,,,43,25,100,,100,,58,,100,,
ALA-202408201422,Kayode,Ade,Mohammed,M,2007-06-24,2024-08-20,11,Arts,84.2,0,0,Low,1-2 Hours,1-2 Hours,2,Yes,No,Security Guard,Police Officer,100,,38,100,,,100,,,,29,,,45,17,100,,100
ALA-202408061423,Yusuf,Chukwu,Abdullahi,M,2009-05-17,2024-08-06,11,Arts,79.3,0,0,Low,0-1 Hour,More than 3 hours,1,Yes,No,Doctor,Cleaner,59,,,94,,34,35,,,,84,,,100,63,66,,10
ALA-202409281424,Abiodun,,Yusuf,M,2010-09-30,2024-09-28,11,Science,90.1,0,0,Low,2-3 Hours,2-3 Hours,0,Yes,No,At home,Sales Representative,100,100,,,0,,,7,26,100,,100,,70,,75,,
ALA-202306301425,Ogechi,,Okafor,F,2006-05-09,2023-06-30,11,Arts,87.9,0,0,Upper Middle,0-1 Hour,0-1 Hour,0,Yes,No,Teacher,Security Guard,33,,,100,,,58,,,,100,,,49,65,100,,100
ALA-202409231426,Samuel,,Hassan,M,2007-02-10,2024-09-23,11,Science,81.0,1,0,Upper Middle,2-3 Hours,0-1 Hour,1,Yes,No,Farmer,Business Owner,20,100,,,100,,,100,76,100,,100,,53,,37,,
ALA-202409191427,Nneka,Chinwe,Nwachukwu,F,2007-11-12,2024-09-19,11,Arts,85.6,0,0,Upper Middle,1-2 Hours,0-1 Hour,0,Yes,No,Pastor/Imam,Security Guard,11,,100,100,,97,73,,,,55,,49,87,87,73,,52
ALA-202307071428,Kayode,Chukwu,Okafor,M,2009-06-28,2023-07-07,11,Science,92.7,0,0,Upper Middle,2-3 Hours,2-3 Hours,4,Yes,No,Barber/Hairdresser,Engineer,100,80,,,77,,,100,8,48,,31,,98,,76,,
ALA-202409301429,Adenike,,Lawal,F,2010-06-24,2024-09-30,11,Arts,98.5,1,0,Upper Middle,1-2 Hours,1-2 Hours,2,No,No,At home,Security Guard,28,,100,100,,,100,,,,68,,,5,100,72,,100
ALA-202307211430,Samuel,,Ogunleye,M,2009-08-19,2023-07-21,11,Arts,88.4,1,1,Low,1-2 Hours,0-1 Hour,0,Yes,No,Barber/Hairdresser,At home,100,,,75,,,100,,,,31,,,100,100,100,,84
ALA-202407141431,Yetunde,Abdul,Nwankwo,F,2009-04-13,2024-07-14,11,Arts,82.9,3,0,Low,0-1 Hour,More than 3 hours,1,Yes,No,Restaurant Owner,Business Owner,28,,,100,,100,100,,,,33,,,88,92,97,,28
ALA-202407011432,Zainab,Oluseyi,Ismail,F,2009-12-17,2024-07-01,11,Arts,92.1,0,0,Lower Middle,0-1 Hour,2-3 Hours,3,Yes,No,Shopkeeper,At home,52,,67,42,,78,45,,,,67,,,85,25,73,,62
ALA-202307151433,Fatima,Ade,Onwuka,F,2006-03-04,2023-07-15,11,Science,87.0,0,0,Upper Middle,1-2 Hours,0-1 Hour,0,Yes,No,Construction Worker,Driver,58,100,,,29,,,44,100,74,,60,,58,,12,,
ALA-202308071434,Ogechi,Chioma,Amadi,F,2009-02-21,2023-08-07,11,Arts,80.6,2,1,High,2-3 Hours,1-2 Hours,1,Yes,No,At home,Contractor,63,,,49,,100,100,,,,59,,100,89,48,13,,100
ALA-202309261435,Adewale,Chukwu,Njoku,M,2009-07-14,2023-09-26,11,Arts,94.1,1,0,Upper Middle,1-2 Hours,1-2 Hours,1,Yes,No,Store Manager,Shopkeeper,37,,2,100,,,43,,,,38,,,55,46,100,,71
ALA-202409181436,Fatima,,Ibrahim,F,2009-06-01,2024-09-18,11,Science,96.6,1,1,Low,0-1 Hour,0-1 Hour,1,Yes,No,Market Trader,Carpenter,56,100,,,90,,,86,100,100,,20,,33,,100,,
ALA-202409161437,Samuel,,Eze,M,2008-04-15,2024-09-16,11,Science,85.9,1,0,Low,2-3 Hours,2-3 Hours,4,Yes,No,Police Officer,Artist,51,23,,,74,,,70,100,100,,100,,83,,67,,
ALA-202408291438,Abdul,Abiodun,Bello,M,2007-08-13,2024-08-29,11,Science,98.7,0,0,Lower Middle,1-2 Hours,More than 3 hours,2,No,No,Business Owner,Teacher,23,67,,,100,,,100,100,100,,77,,99,,81,,
ALA-202409091439,Khadija,Emeka,Nwachukwu,F,2010-04-16,2024-09-09,11,Science,75.9,0,0,Upper Middle,1-2 Hours,0-1 Hour,2,Yes,Yes,Nurse,Pastor/Imam,69,98,,,100,,,93,100,100,,25,,0,,100,,
ALA-202408131440,Chibuike,Chidi,Bello,M,2007-08-23,2024-08-13,11,Science,92.5,0,0,Lower Middle,2-3 Hours,0-1 Hour,3,Yes,No,Professor,IT Specialist,100,5,,,0,,,100,75,71,,100,,69,,100,,
ALA-202309281441,Emeka,Adewale,Aliyu,M,2009-05-29,2023-09-28,11,Arts,87.5,1,0,Upper Middle,More than 3 hours,1-2 Hours,2,Yes,No,At home,Electrician,100,,63,62,,,65,,,,95,,,56,38,90,,58
ALA-202309031442,Abdul,,Abubakar,M,2009-04-26,2023-09-03,11,Arts,94.5,2,0,Lower Middle,2-3 Hours,0-1 Hour,4,Yes,No,Restaurant Owner,Artist,100,,,89,,,55,,,,41,,,65,100,34,,99
ALA-202409091443,Fatima,Chioma,Aliyu,F,2010-11-27,2024-09-09,11,Science,88.2,0,0,High,1-2 Hours,0-1 Hour,0,Yes,No,At home,Tailor,100,85,,,12,,,50,95,100,,73,,100,,85,,
ALA-202408131444,Olanrewaju,Segun,Adebayo,M,2009-10-28,2024-08-13,11,Science,93.3,2,0,Upper Middle,More than 3 hours,0-1 Hour,2,Yes,No,Banker,Electrician,86,77,,,100,,,100,93,67,,85,,100,,100,,
ALA-202409251445,Victoria,,Adewale,F,2010-08-27,2024-09-25,11,Science,93.3,0,0,Low,1-2 Hours,0-1 Hour,1,Yes,No,Driver,Real Estate Agent,100,40,,,100,,,100,100,90,,97,,100,,100,,
ALA-202407271446,Rasheedat,Chima,Ahmed,F,2010-11-21,2024-07-27,11,Arts,88.6,1,1,High,1-2 Hours,2-3 Hours,1,Yes,No,Construction Worker,Teacher,26,,,92,,77,90,,,,78,,,100,100,69,,100
ALA-202308091447,Temitayo,Onyeka,Okonkwo,F,2009-02-27,2023-08-09,11,Arts,93.8,2,0,Upper Middle,1-2 Hours,0-1 Hour,2,Yes,No,Store Manager,Accountant,94,,,32,,,77,,,,100,,86,19,82,89,,100
ALA-202307031448,Emeka,,Okoro,M,2009-05-22,2023-07-03,11,Science,83.4,0,0,Lower Middle,2-3 Hours,0-1 Hour,2,Yes,No,Chef,Market Trader,100,81,,,84,,,0,55,73,,91,,13,,79,,
ALA-202408061449,Khadija,Abiodun,Okonkwo,F,2009-11-15,2024-08-06,11,Arts,86.2,1,1,Lower Middle,2-3 Hours,0-1 Hour,1,Yes,No,Nurse,Tailor,54,,,40,,,100,,,,100,,,90,42,100,100,39
ALA-202407091450,Adewale,,Okonkwo,M,2010-05-02,2024-07-09,11,Science,94.5,0,0,Lower Middle,1-2 Hours,1-2 Hours,2,Yes,No,Accountant,Business Owner,41,0,,,100,,,36,73,23,,24,,100,,59,,
ALA-202408241451,Kayode,Ngozi,Olanrewaju,M,2009-12-17,2024-08-24,11,Science,88.6,0,0,Low,2-3 Hours,0-1 Hour,2,Yes,No,Mechanic,Painter,47,50,,,100,,,68,100,100,,100,,100,,85,,
ALA-202307011452,Abiodun,,Nduka,M,2006-05-05,2023-07-01,11,Arts,87.4,2,0,Low,1-2 Hours,1-2 Hours,1,No,No,Tailor,Shopkeeper,100,,,54,,,51,,,,81,,,62,65,44,,100
ALA-202407261453,Oluwakemi,Chima,Chukwuma,F,2009-06-06,2024-07-26,11,Science,84.9,2,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,At home,Electrician,100,67,,,77,,,20,80,100,,100,,45,,61,,
ALA-202309271454,Maryam,Tunde,Oludipe,F,2006-10-25,2023-09-27,11,Science,95.3,0,0,Low,More than 3 hours,1-2 Hours,2,Yes,No,At home,Accountant,100,44,,,100,,,34,92,100,,100,,46,,85,,
ALA-202409221455,Adebisi,Ade,Lawal,M,2007-01-27,2024-09-22,11,Arts,92.2,0,0,Lower Middle,2-3 Hours,0-1 Hour,2,Yes,No,Driver,Market Trader,100,,,100,,100,100,,,,100,,,100,100,21,100,74
ALA-202309211456,Bunmi,Chima,Olanrewaju,F,2007-10-22,2023-09-21,11,Science,84.7,0,0,Lower Middle,1-2 Hours,2-3 Hours,0,Yes,Yes,Doctor,Contractor,100,37,,,57,,,67,86,51,,68,,64,,58,,
ALA-202309071457,Ikenna,,Nwachukwu,M,2008-01-12,2023-09-07,11,Science,83.2,1,0,Lower Middle,2-3 Hours,0-1 Hour,4,Yes,No,At home,Sales Representative,72,100,,,100,,,0,100,98,,62,,91,,100,,
ALA-202307271458,Kayode,Ola,Musa,M,2006-05-23,2023-07-27,11,Science,87.4,0,0,Upper Middle,0-1 Hour,1-2 Hours,1,Yes,No,At home,Lawyer,100,99,,,100,,,55,93,100,,100,,100,,45,,
ALA-202407311459,Adebisi,Ade,Obasanjo,M,2008-06-02,2024-07-31,11,Arts,95.9,0,0,Lower Middle,1-2 Hours,0-1 Hour,0,Yes,No,Engineer,Construction Worker,100,,,78,,100,50,,,,100,,,49,81,100,75,77
ALA-202309021460,Olanrewaju,Chioma,Ogunleye,M,2008-04-04,2023-09-02,11,Science,91.0,2,0,Low,2-3 Hours,2-3 Hours,3,Yes,No,Musician,Farmer,100,100,,,63,,,80,100,100,,78,,56,,97,,
ALA-202409071461,Omolola,Tunde,Adeniyi,F,2007-06-13,2024-09-07,11,Science,77.1,2,1,High,More than 3 hours,1-2 Hours,0,No,No,At home,Restaurant Owner,52,70,,,95,,,62,71,48,,100,,100,,94,,
ALA-202408021462,Olamide,Ade,Adewale,M,2010-05-13,2024-08-02,11,Arts,91.4,0,0,Upper Middle,1-2 Hours,0-1 Hour,2,Yes,No,Fisherman,Artist,100,,100,66,,,100,,,,100,,,0,69,92,,43
ALA-202307031463,Babatunde,Abdul,Adegoke,M,2007-09-09,2023-07-03,11,Science,95.0,0,0,Low,0-1 Hour,2-3 Hours,0,Yes,No,Musician,Doctor,100,30,,,88,,,61,99,100,,79,,17,,100,,
ALA-202309271464,Precious,Chima,Oludipe,F,2008-01-18,2023-09-27,11,Science,91.1,0,0,Lower Middle,1-2 Hours,2-3 Hours,3,Yes,No,Pharmacist,Professor,26,70,,,62,,,59,100,85,,38,,35,,49,,
ALA-202308101465,Chukwudi,Oluseyi,Onwuka,M,2009-10-29,2023-08-10,11,Arts,80.6,1,1,Upper Middle,2-3 Hours,2-3 Hours,1,Yes,No,Market Trader,Market Trader,73,,0,70,,,43,,,,53,,,56,29,97,31,64
ALA-202308181466,Olabisi,,Ogunleye,F,2008-06-16,2023-08-18,11,Science,92.2,1,0,Lower Middle,2-3 Hours,0-1 Hour,0,Yes,No,Construction Worker,Tailor,65,76,,,85,,,73,5,100,,100,,83,,100,,
ALA-202409051467,Folake,Abdul,Nduka,F,2005-03-29,2024-09-05,11,Arts,90.1,0,0,Low,2-3 Hours,1-2 Hours,1,Yes,No,Restaurant Owner,IT Specialist,100,,,84,,,76,,,,39,,,88,99,37,,36
ALA-202407231468,Hakeem,Abiodun,Ogunleye,M,2007-02-07,2024-07-23,11,Science,96.8,1,0,High,2-3 Hours,0-1 Hour,2,No,No,Carpenter,At home,59,100,,,0,,,100,100,95,,59,,51,,58,,
ALA-202408111469,Ibrahim,Oluseyi,Okonkwo,M,2010-07-20,2024-08-11,11,Arts,92.5,0,0,Low,1-2 Hours,More than 3 hours,2,Yes,No,Lawyer,Driver,55,,100,76,,,100,,,,7,,,74,83,73,100,100
ALA-202407191470,Chiamaka,Segun,Usman,F,2008-10-28,2024-07-19,11,Science,79.6,1,0,Low,0-1 Hour,0-1 Hour,2,No,No,At home,Fisherman,100,100,,,100,,,100,100,100,,96,,72,,18,,
ALA-202307171471,Nnamdi,,Adewale,M,2007-10-11,2023-07-17,11,Science,76.5,0,0,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,At home,Sales Representative,100,63,,,31,,,82,0,72,,70,,46,,72,,
ALA-202407271472,Omolola,,Olanrewaju,F,2008-05-24,2024-07-27,11,Arts,89.1,0,0,Upper Middle,1-2 Hours,1-2 Hours,0,Yes,No,Sales Representative,Lawyer,43,,,100,,100,46,,,,46,,,100,100,87,,93
ALA-202409101473,Gbenga,,Obasanjo,M,2007-07-16,2024-09-10,11,Science,84.4,0,0,Lower Middle,1-2 Hours,0-1 Hour,1,Yes,No,Cleaner,Construction Worker,66,100,,,82,,,32,75,100,,54,,84,,56,,
ALA-202308091474,Hadiza,Segun,Ogunleye,F,2009-05-13,2023-08-09,11,Arts,91.7,1,0,Lower Middle,1-2 Hours,0-1 Hour,1,Yes,No,Restaurant Owner,Contractor,54,,61,40,,,87,,,,83,,100,31,41,87,,92
ALA-202308301475,Emmanuel,Chima,Abubakar,M,2006-06-02,2023-08-30,11,Arts,87.2,0,0,Upper Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,Teacher,100,,,13,,,100,,,,74,,,31,66,86,,100
ALA-202306271476,Precious,Adewale,Hassan,F,2008-01-09,2023-06-27,11,Arts,93.1,2,1,Upper Middle,0-1 Hour,1-2 Hours,1,Yes,No,Accountant,Construction Worker,100,,,73,,,100,,,,60,,100,100,100,66,,100
ALA-202308191477,Amina,Ola,Musa,F,2009-09-24,2023-08-19,11,Science,97.9,0,0,Low,0-1 Hour,1-2 Hours,1,Yes,No,At home,Accountant,46,100,,,100,,,100,100,88,,94,,30,,62,,
ALA-202307021478,Uche,Ola,Chukwu,M,2003-04-02,2023-07-02,11,Science,94.0,0,0,Low,0-1 Hour,0-1 Hour,1,Yes,No,At home,Painter,97,45,,,32,,,72,6,100,,59,,50,,100,,
ALA-202408161479,Gbenga,,Lawal,M,2007-08-08,2024-08-16,11,Arts,82.3,0,0,Lower Middle,More than 3 hours,2-3 Hours,2,Yes,No,Real Estate Agent,Plumber,88,,,100,,,77,,,,100,,,100,63,56,,100
ALA-202308021480,Precious,,Chukwu,F,2006-05-26,2023-08-02,11,Arts,83.5,1,0,Lower Middle,1-2 Hours,0-1 Hour,1,No,No,Civil Servant,Secretary,75,,,44,,94,34,,,,100,,,88,100,59,56,88
